day; month; year; hour; minute; temperature;   humidity; dewpoint ;  barometer;  windspeed ;  gustspeed ;direction ; rainlastmin; dailyrain;  monthlyrain;   yearlyrain;  heatindex 
2;11;2011;20;50;11.4;71;6.3;995.0;6;7;90;0.0;0.0;0.7;861.2;11.4
2;11;2011;20;51;11.5;71;6.4;995.0;5;7;99;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;52;11.5;71;6.4;995.0;6;11;110;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;53;11.5;71;6.4;995.0;7;10;91;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;54;11.5;71;6.4;995.0;5;7;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;55;11.5;71;6.4;995.0;4;9;86;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;56;11.5;71;6.4;995.0;5;10;100;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;57;11.5;71;6.4;995.0;7;16;102;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;58;11.5;71;6.4;995.0;8;10;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;20;59;11.5;71;6.4;995.0;6;12;94;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;0;11.5;71;6.4;994.2;7;12;107;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;1;11.5;71;6.4;994.0;6;7;97;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;2;11.5;71;6.4;994.0;5;10;114;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;3;11.5;71;6.4;994.0;5;10;115;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;4;11.5;71;6.4;994.0;6;11;101;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;5;11.5;71;6.4;994.0;6;10;112;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;6;11.5;71;6.4;994.0;6;10;116;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;7;11.5;71;6.4;994.0;5;10;92;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;8;11.5;71;6.4;994.0;6;10;104;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;9;11.5;71;6.4;994.0;5;7;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;10;11.5;71;6.4;994.0;5;10;101;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;11;11.5;71;6.4;994.0;6;10;91;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;12;11.5;71;6.4;994.0;6;9;109;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;13;11.5;71;6.4;994.0;6;10;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;14;11.5;71;6.4;994.0;7;11;104;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;15;11.6;71;6.5;994.0;6;10;98;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;16;11.6;71;6.5;994.0;6;11;101;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;17;11.6;71;6.5;994.0;5;9;85;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;18;11.6;71;6.5;994.0;5;9;100;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;19;11.5;70;6.2;994.0;5;10;118;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;20;11.5;70;6.2;994.0;6;12;100;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;21;11.6;70;6.3;994.0;7;11;105;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;22;11.6;70;6.3;994.0;6;10;117;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;23;11.6;70;6.3;994.0;4;7;107;0.0;0.0;0.7;861.2;11.6
2;11;2011;21;24;11.5;70;6.2;994.0;5;10;104;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;25;11.5;70;6.2;994.0;5;11;100;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;26;11.5;70;6.2;994.0;6;12;113;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;27;11.5;70;6.2;994.0;6;10;118;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;28;11.5;70;6.2;994.0;5;10;111;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;29;11.5;70;6.2;994.0;6;10;112;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;30;11.5;70;6.2;994.0;5;10;111;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;31;11.5;70;6.2;994.0;5;7;104;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;32;11.5;70;6.2;994.0;5;10;103;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;33;11.5;70;6.2;994.0;5;10;102;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;34;11.5;70;6.2;994.0;6;10;97;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;35;11.5;71;6.4;994.0;8;12;97;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;36;11.5;71;6.4;994.0;7;10;100;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;37;11.5;71;6.4;994.0;6;7;103;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;38;11.5;71;6.4;994.0;5;10;107;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;39;11.5;71;6.4;994.0;5;9;91;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;40;11.5;71;6.4;994.0;5;9;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;41;11.5;71;6.4;994.0;4;7;98;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;42;11.5;71;6.4;994.0;4;7;90;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;43;11.5;71;6.4;994.0;4;7;79;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;44;11.5;71;6.4;994.0;3;5;71;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;45;11.5;71;6.4;994.0;3;6;73;0.0;0.0;0.7;861.2;11.5
2;11;2011;21;46;11.4;71;6.3;994.0;3;5;60;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;47;11.4;71;6.3;994.0;3;6;86;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;48;11.4;71;6.3;994.0;4;7;89;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;49;11.4;71;6.3;994.0;4;6;97;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;50;11.4;71;6.3;994.0;2;5;67;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;51;11.4;72;6.5;994.0;2;5;87;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;52;11.4;72;6.5;994.0;3;7;74;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;53;11.4;72;6.5;994.0;3;7;74;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;54;11.4;72;6.5;994.0;4;5;91;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;55;11.4;72;6.5;994.0;3;6;92;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;56;11.4;72;6.5;994.0;3;5;95;0.0;0.0;0.7;861.2;11.4
2;11;2011;21;57;11.3;72;6.5;994.0;2;7;89;0.0;0.0;0.7;861.2;11.3
2;11;2011;21;58;11.3;72;6.4;994.0;4;9;92;0.0;0.0;0.7;861.2;11.3
2;11;2011;21;59;11.3;73;6.6;994.0;4;5;95;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;0;11.3;73;6.6;994.0;3;5;88;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;1;11.3;73;6.6;994.0;3;5;91;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;2;11.3;73;6.6;994.0;3;5;99;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;3;11.3;73;6.6;994.0;3;6;88;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;4;11.3;73;6.6;994.0;4;7;98;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;5;11.3;73;6.6;994.0;4;7;93;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;6;11.3;73;6.6;994.0;3;6;108;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;7;11.3;74;6.8;994.0;2;5;93;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;8;11.3;74;6.8;994.0;4;7;96;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;9;11.3;74;6.8;994.0;4;5;99;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;10;11.3;74;6.8;994.0;3;5;101;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;11;11.3;74;6.8;994.0;3;6;101;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;12;11.3;74;6.8;994.0;3;6;102;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;13;11.3;74;6.8;994.0;3;6;99;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;14;11.3;74;6.8;993.9;4;7;105;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;15;11.3;74;6.8;993.0;4;7;106;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;16;11.3;75;7.0;993.0;3;7;102;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;17;11.3;75;7.0;993.0;3;7;110;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;18;11.3;75;7.0;993.0;2;5;98;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;19;11.3;75;7.0;993.0;2;7;110;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;20;11.3;75;7.0;993.0;4;7;97;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;21;11.3;75;7.0;993.0;5;7;104;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;22;11.3;75;7.0;993.0;3;5;99;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;23;11.3;75;7.0;993.0;3;10;104;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;24;11.3;75;7.0;993.0;5;9;107;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;25;11.3;75;7.0;993.0;5;10;100;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;26;11.3;75;7.0;993.0;6;11;108;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;27;11.3;75;7.0;993.0;5;7;136;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;28;11.3;74;6.8;993.0;5;10;121;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;29;11.3;74;6.8;993.0;6;12;112;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;30;11.3;74;6.8;993.0;8;16;129;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;31;11.3;73;6.6;993.0;8;11;128;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;32;11.3;73;6.6;993.0;6;10;121;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;33;11.3;73;6.6;993.0;5;10;126;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;34;11.3;73;6.6;993.0;4;11;140;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;35;11.3;73;6.6;993.0;6;12;139;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;36;11.3;73;6.6;993.0;7;13;128;0.0;0.0;0.7;861.2;11.3
2;11;2011;22;37;11.4;72;6.5;993.0;5;10;131;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;38;11.4;72;6.5;993.0;6;12;121;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;39;11.4;72;6.5;993.0;6;10;133;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;40;11.4;72;6.5;993.0;7;12;132;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;41;11.4;72;6.5;993.0;8;15;121;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;42;11.4;72;6.5;993.0;7;12;121;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;43;11.4;72;6.5;993.0;8;13;121;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;44;11.4;72;6.5;993.0;8;12;126;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;45;11.4;72;6.5;993.0;7;12;122;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;46;11.4;71;6.3;993.0;8;14;118;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;47;11.4;71;6.3;993.0;9;16;117;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;48;11.4;71;6.3;993.0;10;13;124;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;49;11.4;71;6.3;993.0;10;14;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;50;11.4;71;6.3;993.0;10;16;110;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;51;11.4;71;6.3;993.0;11;17;115;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;52;11.4;71;6.3;993.0;11;15;119;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;53;11.4;71;6.3;993.0;10;13;115;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;54;11.4;71;6.3;993.0;10;16;134;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;55;11.4;71;6.3;993.0;10;17;132;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;56;11.4;71;6.3;993.0;11;17;121;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;57;11.4;71;6.3;993.0;11;13;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;58;11.4;71;6.3;993.0;9;14;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;22;59;11.4;71;6.3;992.9;9;15;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;0;11.4;71;6.3;992.0;10;15;134;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;1;11.4;71;6.3;992.0;11;17;123;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;2;11.4;70;6.1;992.0;11;17;129;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;3;11.4;70;6.1;992.0;9;12;126;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;4;11.4;70;6.1;992.0;9;15;129;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;5;11.4;70;6.1;992.0;9;13;140;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;6;11.4;70;6.1;992.0;9;13;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;7;11.4;70;6.1;992.0;9;14;136;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;8;11.4;70;6.1;992.0;9;13;133;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;9;11.4;70;6.1;992.0;8;17;136;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;10;11.4;70;6.1;992.0;9;13;138;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;11;11.4;70;6.1;992.0;8;15;140;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;12;11.4;70;6.1;992.0;10;16;147;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;13;11.4;69;5.9;992.0;10;13;133;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;14;11.4;69;5.9;992.0;10;16;150;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;15;11.4;69;5.9;992.0;10;15;131;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;16;11.4;69;5.9;992.0;9;16;136;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;17;11.4;69;5.9;992.0;9;13;128;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;18;11.4;69;5.9;992.0;9;13;147;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;19;11.4;69;5.9;992.0;9;15;163;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;20;11.4;69;5.9;992.0;9;15;147;0.0;0.0;0.7;861.2;11.4
2;11;2011;23;21;11.5;69;6.0;992.0;10;16;142;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;22;11.5;69;6.0;992.0;11;16;144;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;23;11.5;69;6.0;992.0;12;18;143;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;24;11.5;69;6.0;992.0;11;18;137;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;25;11.5;68;5.8;992.0;11;21;134;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;26;11.5;68;5.8;992.0;12;21;146;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;27;11.5;68;5.8;992.0;13;18;139;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;28;11.5;66;5.4;992.0;10;16;113;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;29;11.5;66;5.4;992.0;12;18;135;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;30;11.5;66;5.4;992.0;12;13;131;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;31;11.5;66;5.4;992.0;10;15;142;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;32;11.6;66;5.4;992.0;10;15;144;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;33;11.6;65;5.2;992.0;9;15;153;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;34;11.6;65;5.2;992.0;10;15;127;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;35;11.6;65;5.2;992.0;9;15;106;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;36;11.6;65;5.2;992.0;9;13;115;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;37;11.6;65;5.2;992.0;8;13;133;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;38;11.6;65;5.2;992.0;9;13;117;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;39;11.6;65;5.2;992.0;9;17;116;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;40;11.6;65;5.2;992.0;8;13;123;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;41;11.6;65;5.2;992.0;8;13;117;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;42;11.6;65;5.2;992.0;7;9;103;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;43;11.6;66;5.5;992.0;6;12;117;0.0;0.0;0.7;861.2;11.6
2;11;2011;23;44;11.5;66;5.4;992.0;6;10;117;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;45;11.5;66;5.4;992.0;6;12;111;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;46;11.5;66;5.4;992.0;7;14;114;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;47;11.5;66;5.4;992.0;7;11;117;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;48;11.5;66;5.4;992.0;6;12;116;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;49;11.5;66;5.4;992.0;6;10;106;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;50;11.5;66;5.4;992.0;6;9;96;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;51;11.5;66;5.4;992.0;6;10;97;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;52;11.5;66;5.4;992.0;7;12;120;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;53;11.5;67;5.6;992.0;6;11;131;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;54;11.5;68;5.8;992.0;7;10;113;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;55;11.5;68;5.8;992.0;6;10;121;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;56;11.5;68;5.8;992.0;6;9;124;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;57;11.5;68;5.8;992.0;5;10;99;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;58;11.5;68;5.8;992.0;6;10;107;0.0;0.0;0.7;861.2;11.5
2;11;2011;23;59;11.5;68;5.8;992.0;6;7;95;0.0;0.0;0.7;861.2;11.5
3;11;2011;0;0;11.5;68;5.8;992.0;4;10;103;0.0;0.0;0.7;861.2;11.5
3;11;2011;0;1;11.4;68;5.7;992.0;6;9;118;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;2;11.4;69;5.9;992.0;6;10;101;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;3;11.4;69;5.9;992.0;4;8;103;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;4;11.4;69;5.9;992.0;4;7;106;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;5;11.4;69;5.9;992.0;5;7;99;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;6;11.4;69;5.9;992.0;5;9;112;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;7;11.4;69;5.9;992.0;5;10;104;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;8;11.4;69;5.9;992.0;6;10;109;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;9;11.4;69;5.9;992.0;5;7;94;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;10;11.4;69;5.9;992.0;4;6;108;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;11;11.4;69;5.9;992.0;4;7;102;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;12;11.4;69;5.9;992.0;5;10;105;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;13;11.4;70;6.1;992.0;6;9;114;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;14;11.4;70;6.1;992.0;6;12;101;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;15;11.4;70;6.1;992.0;7;9;96;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;16;11.4;70;6.1;992.0;6;10;90;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;17;11.4;70;6.1;992.0;5;7;100;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;18;11.4;70;6.1;992.0;6;10;97;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;19;11.4;70;6.1;992.0;6;10;105;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;20;11.4;70;6.1;992.0;6;7;109;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;21;11.4;71;6.3;992.0;6;10;107;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;22;11.4;71;6.3;992.0;6;9;84;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;23;11.4;71;6.3;992.0;6;10;118;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;24;11.4;71;6.3;992.0;6;7;113;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;25;11.4;71;6.3;992.0;3;7;101;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;26;11.4;71;6.3;992.0;4;7;86;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;27;11.4;71;6.3;992.0;5;7;100;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;28;11.4;71;6.3;992.0;5;10;92;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;29;11.4;71;6.3;992.0;6;10;100;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;30;11.4;71;6.3;992.0;6;8;91;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;31;11.4;71;6.3;992.0;5;5;87;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;32;11.4;71;6.3;992.0;3;6;96;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;33;11.4;71;6.3;992.0;4;7;104;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;34;11.4;71;6.3;992.0;5;11;86;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;35;11.4;71;6.3;992.0;6;10;92;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;36;11.4;71;6.3;992.0;5;7;93;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;37;11.4;71;6.3;992.0;4;7;89;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;38;11.4;71;6.3;992.0;5;10;101;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;39;11.4;71;6.3;992.0;4;7;102;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;40;11.4;71;6.3;992.0;6;11;104;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;41;11.4;71;6.3;992.0;6;8;106;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;42;11.4;71;6.3;992.0;6;10;106;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;43;11.4;71;6.3;992.0;5;9;92;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;44;11.4;71;6.3;992.0;6;10;106;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;45;11.4;71;6.3;992.0;4;7;100;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;46;11.4;71;6.3;992.0;5;7;96;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;47;11.4;71;6.3;992.0;3;4;96;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;48;11.4;71;6.3;992.0;2;5;107;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;49;11.4;71;6.3;992.0;3;9;105;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;50;11.4;72;6.5;992.0;4;5;79;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;51;11.4;72;6.5;992.0;3;5;100;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;52;11.4;72;6.5;992.0;3;5;92;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;53;11.4;72;6.5;992.0;4;7;102;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;54;11.4;72;6.5;992.0;4;9;91;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;55;11.4;72;6.5;992.0;4;7;83;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;56;11.4;72;6.5;992.0;3;7;78;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;57;11.5;72;6.6;992.0;3;7;85;0.0;0.0;0.7;861.2;11.5
3;11;2011;0;58;11.4;72;6.5;992.0;3;5;66;0.0;0.0;0.7;861.2;11.4
3;11;2011;0;59;11.5;72;6.6;992.0;3;7;77;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;0;11.5;72;6.6;992.0;5;7;86;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;1;11.5;72;6.6;992.0;5;7;86;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;2;11.5;72;6.6;992.0;4;7;86;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;3;11.5;72;6.6;992.0;4;7;81;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;4;11.5;72;6.6;992.0;4;5;94;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;5;11.5;72;6.6;992.0;3;6;104;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;6;11.5;72;6.6;992.0;3;5;84;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;7;11.5;72;6.6;992.0;2;4;76;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;8;11.5;72;6.6;992.0;2;5;76;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;9;11.5;72;6.6;992.0;2;5;65;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;10;11.5;72;6.6;992.0;1;2;74;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;11;11.5;72;6.6;992.0;1;2;65;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;12;11.5;72;6.6;992.0;2;7;77;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;13;11.5;72;6.6;992.0;4;6;77;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;14;11.5;72;6.6;992.0;3;5;92;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;15;11.5;73;6.8;992.0;3;6;92;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;16;11.5;73;6.8;992.0;3;5;91;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;17;11.5;73;6.8;992.0;2;5;74;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;18;11.5;73;6.8;992.0;2;5;85;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;19;11.5;73;6.8;992.0;3;5;88;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;20;11.5;73;6.8;992.0;2;5;75;0.0;0.0;0.7;861.2;11.5
3;11;2011;1;21;11.5;73;6.8;992.0;2;4;87;0.0;0.0;0.7;861.2;11.5
